Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
351380105000302;1;0;551229;551229;0;4;6;61;119;129;26;6;2;0;13;
351380105000303;1;0;541985;541985;0;5;12;73;150;107;12;3;0;0;18;
351380105000304;1;0;348163;348163;0;0;7;21;58;78;24;4;1;0;13;
351380105000305;1;0;417436;417436;0;0;2;12;68;90;20;9;3;0;8;
351380105000306;1;0;303039;303039;0;2;4;18;61;71;12;6;0;0;10;
351380105000307;1;0;495529;495529;0;1;10;41;95;94;23;8;4;0;8;
351380105000308;1;0;312343;312343;0;3;10;57;93;49;6;1;0;0;22;
351380105000309;1;0;647963;647963;0;0;14;70;161;122;19;10;4;0;15;
351380105000310;1;0;743753;743753;0;1;7;49;159;188;14;14;2;0;15;
351380105000311;1;0;576123;576123;0;1;12;58;129;136;27;6;3;0;16;
351380105000312;1;0;460884;460884;0;2;5;47;89;85;25;3;6;0;10;
351380105000313;1;0;392823;392823;0;2;4;25;78;78;21;7;2;1;5;
351380105000314;1;0;356622;356622;0;1;15;50;111;67;4;2;2;0;12;
351380105000315;1;0;657310;657310;0;14;59;118;184;108;13;5;1;0;25;
351380105000316;1;0;51460;51460;0;1;3;6;19;7;1;0;0;0;4;
351380105000317;1;0;157297;157297;0;1;10;26;49;26;4;2;0;0;9;
351380105000318;1;0;218741;218741;0;0;17;30;73;37;6;2;0;0;24;
351380105000319;1;0;685108;685108;0;2;6;64;134;142;25;10;5;0;10;
351380105000320;1;0;188231;188231;0;1;7;19;49;36;9;1;0;0;4;
351380105000321;1;0;387710;387710;0;3;48;105;117;57;13;3;2;2;18;
351380105000322;1;0;570213;570213;0;3;21;92;151;109;12;9;2;1;57;
351380105000323;1;0;421742;421742;0;3;10;31;75;69;12;7;3;1;7;
351380105000324;1;0;819458;819458;0;2;10;47;103;131;50;25;8;1;7;
351380105000325;1;0;767363;767363;0;0;8;38;107;120;49;23;7;1;2;
351380105000326;1;1;626924;624624;2300;2;12;48;102;113;43;13;5;0;15;
351380105000327;1;2;573488;568888;4600;0;2;27;60;59;30;24;3;1;12;
351380105000328;1;0;694262;694262;0;2;8;34;118;115;56;14;6;1;31;
351380105000329;1;0;434252;434252;0;0;7;25;68;94;28;8;2;1;12;
351380105000330;1;0;339209;339209;0;0;11;30;49;60;13;8;1;2;4;
351380105000331;1;0;573104;573104;0;2;20;56;146;102;25;9;2;1;9;
351380105000332;1;0;222202;222202;0;3;2;31;64;46;3;2;0;0;5;
351380105000333;1;0;272955;272955;0;1;8;32;68;52;11;2;0;0;4;
351380105000334;1;0;532546;532546;0;3;7;42;101;94;26;15;4;0;5;
351380105000335;1;0;376103;376103;0;1;7;32;94;70;15;9;1;0;2;
351380105000336;1;0;699427;699427;0;3;32;119;187;131;21;5;3;0;51;
351380105000337;1;0;689214;689214;0;8;17;83;156;106;30;11;3;0;11;
351380105000338;1;0;181885;181885;0;0;6;21;42;36;9;2;0;0;2;
351380105000339;1;0;518107;518107;0;1;2;22;69;87;31;22;3;0;2;
351380105000340;1;0;649358;649358;0;1;5;27;80;120;61;8;4;0;10;
351380105000341;1;0;502709;502709;0;1;0;14;56;90;38;15;0;0;3;
351380105000342;1;0;841504;841504;0;1;2;14;59;92;50;20;26;0;16;
351380105000343;1;0;566115;566115;0;1;5;37;82;90;21;12;6;0;25;
351380105000345;1;0;1615686;1615686;0;0;8;22;93;169;83;63;41;4;5;
351380105000346;1;0;276894;276894;0;1;3;31;57;57;14;4;0;0;22;
351380105000347;1;0;251405;251405;0;0;5;12;46;66;13;2;1;0;2;
351380105000348;1;0;132873;132873;0;0;0;14;22;33;4;1;0;0;1;
351380105000349;1;0;89742;89742;0;2;4;16;21;17;3;0;0;0;6;
351380105000350;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
351380105000351;1;0;364828;364828;0;1;0;11;35;78;17;11;0;0;8;
351380105000352;1;0;286440;286440;0;2;6;17;38;57;7;9;2;0;2;
351380105000353;1;0;68163;68163;0;1;4;10;26;11;2;0;0;0;2;
351380105000354;1;0;267463;267463;0;0;5;18;69;68;3;1;0;0;12;
351380105000355;1;0;332104;332104;0;4;6;31;74;67;12;1;1;0;6;
351380105000356;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
351380105000357;1;0;120164;120164;0;1;6;18;26;22;2;0;0;0;2;
351380105000358;1;0;570286;570286;0;0;6;26;81;115;29;14;3;0;9;
351380105000359;1;0;18530;18530;0;0;0;1;1;2;0;1;0;0;0;
351380105000360;1;0;743362;743362;0;1;9;41;107;114;51;17;6;2;10;
351380105000361;1;0;1060946;1060946;0;1;8;36;94;144;52;29;11;1;21;
351380105000362;1;0;168578;168578;0;3;6;16;44;26;11;3;0;0;13;
351380105000363;1;0;330660;330660;0;1;2;38;70;62;14;5;0;0;5;
351380105000364;1;0;383099;383099;0;2;11;34;80;89;12;2;1;0;12;
351380105000365;1;0;266321;266321;0;0;7;25;35;54;11;7;3;0;8;
351380105000366;1;0;85085;85085;0;4;3;15;24;14;4;0;0;0;18;
351380105000367;1;0;1718080;1718080;0;0;1;6;34;108;91;97;53;8;2;
351380105000368;1;0;637930;637930;0;0;0;2;18;49;46;37;20;1;4;
351380105000369;1;1;506111;504611;1500;0;2;23;67;94;30;15;1;0;6;
351380105000370;1;0;428565;428565;0;0;2;24;51;62;18;13;5;0;10;
351380105000371;1;0;247056;247056;0;0;1;29;62;52;7;1;0;0;18;
351380105000372;1;0;373952;373952;0;0;4;28;61;67;21;8;4;0;3;
351380105000373;1;0;385160;385160;0;1;5;25;65;68;17;13;1;0;46;
351380105000374;1;0;341282;341282;0;0;3;16;64;60;19;7;0;0;6;
351380105000375;1;0;441368;441368;0;0;8;23;51;77;27;17;2;0;5;
351380105000376;1;0;512346;512346;0;0;5;31;78;81;23;11;5;0;17;
351380105000377;1;0;350538;350538;0;1;2;10;43;62;24;9;4;0;6;
351380105000378;1;0;381401;381401;0;0;2;13;45;69;21;12;2;1;12;
351380105000379;1;0;409065;409065;0;0;1;16;62;89;31;6;2;0;16;
351380105000380;1;0;157071;157071;0;0;1;14;17;25;6;2;1;2;93;
351380105000381;1;0;395385;395385;0;0;2;24;72;57;16;15;2;0;28;
351380105000382;1;3;813165;808356;4809;1;5;36;107;167;36;16;6;0;6;
351380105000383;1;0;110549;110549;0;2;14;32;30;24;1;0;0;0;10;
351380105000384;1;0;557541;557541;0;5;30;115;146;115;11;3;0;0;48;
351380105000385;1;0;259447;259447;0;2;6;41;81;42;6;2;0;0;0;
351380105000386;1;0;363047;363047;0;2;24;74;123;67;6;0;0;0;27;
351380105000387;1;0;492697;492697;0;1;20;75;141;100;13;1;1;1;176;
351380105000388;1;0;370990;370990;0;1;10;51;103;59;10;10;1;0;19;
351380105000389;1;0;364707;364707;0;2;15;72;104;64;12;3;0;0;40;
351380105000390;1;0;479220;479220;0;2;1;13;36;74;27;24;7;0;2;
351380105000391;1;1;1014381;1010181;4200;1;9;37;131;162;54;23;6;0;64;
351380105000392;1;0;270165;270165;0;2;10;46;79;52;2;2;0;0;17;
351380105000393;1;0;272314;272314;0;2;18;73;100;46;4;0;0;0;32;
351380105000394;1;0;472600;472600;0;0;5;16;50;70;27;17;1;1;2;
351380105000395;1;0;377224;377224;0;0;4;30;70;69;21;7;1;1;14;
351380105000396;1;0;255218;255218;0;6;18;38;80;49;9;4;2;0;15;
351380105000397;1;0;468656;468656;0;1;4;19;59;87;21;21;2;0;12;
351380105000398;1;0;588103;588103;0;2;3;24;65;112;42;15;5;1;6;
351380105000399;1;0;459110;459110;0;0;10;52;106;103;13;5;1;0;7;
351380105000400;1;0;525914;525914;0;1;5;37;88;113;28;13;2;2;2;
351380105000401;1;0;252273;252273;0;1;6;35;65;44;3;1;1;0;7;
351380105000402;1;0;305126;305126;0;1;22;62;92;46;8;1;0;0;24;
351380105000403;1;0;426896;426896;0;7;32;87;128;68;8;2;0;0;13;
351380105000404;1;0;324340;324340;0;0;4;33;69;72;11;5;1;0;4;
351380105000405;1;0;307737;307737;0;0;3;20;71;69;8;6;1;0;11;
351380105000406;1;0;513980;513980;0;1;3;19;86;94;24;16;1;2;10;
351380105000407;1;0;703808;703808;0;1;0;8;36;85;57;40;9;0;4;
351380105000408;1;0;692408;692408;0;0;0;11;39;96;53;33;9;0;15;
351380105000409;1;0;21400;21400;0;2;18;9;0;0;0;0;0;0;115;
351380105000410;1;0;475417;475417;0;3;14;68;107;83;22;10;0;2;8;
351380105000411;1;0;29115;29115;0;4;5;9;7;3;0;1;0;0;10;
351380105000412;1;0;203800;203800;0;1;1;19;41;32;12;4;0;0;0;
351380105000413;1;0;228788;228788;0;3;13;42;57;41;6;4;1;0;30;
351380105000414;1;0;247327;247327;0;0;6;40;89;46;7;1;0;0;8;
351380105000415;1;0;384668;384668;0;1;3;21;61;77;15;9;1;0;16;
351380105000416;1;0;1050718;1050718;0;3;19;78;143;183;46;23;2;0;25;
351380105000417;1;0;350642;350642;0;1;9;33;86;60;12;6;2;0;25;
351380105000418;1;0;323254;323254;0;1;7;21;61;57;16;5;0;0;7;
351380105000419;1;0;352181;352181;0;3;12;39;86;60;14;1;1;0;35;
351380105000420;1;0;652675;652675;0;0;20;81;150;128;30;11;0;0;26;
351380105000421;1;0;507998;507998;0;4;12;48;71;89;22;10;4;0;32;
351380105000422;1;0;143032;143032;0;0;3;12;38;35;2;1;0;0;7;
351380105000423;1;0;96256;96256;0;7;14;38;27;10;2;0;0;0;2;
351380105000424;1;0;208030;208030;0;2;5;21;40;34;13;1;1;0;3;
351380105000425;1;0;197435;197435;0;0;6;31;59;38;3;2;0;0;13;
351380105000426;1;0;401659;401659;0;4;22;71;106;61;8;4;0;0;18;
351380105000427;1;0;501287;501287;0;0;6;67;100;82;18;9;2;0;16;
351380105000428;1;0;286201;286201;0;3;8;39;70;40;9;7;1;0;20;
351380105000429;1;0;402607;402607;0;2;16;46;85;90;11;9;1;0;12;
351380105000430;1;0;371934;371934;0;2;9;53;108;72;14;5;0;0;17;
351380105000431;1;0;202902;202902;0;2;1;13;52;34;9;1;0;0;2;
351380105000432;1;0;412401;412401;0;1;8;31;76;103;20;8;4;0;13;
351380105000433;1;0;427666;427666;0;6;6;45;101;93;17;4;0;0;5;
351380105000434;1;0;673056;673056;0;0;1;12;70;113;50;22;8;0;26;
351380105000435;1;0;228263;228263;0;0;3;20;28;57;9;7;0;0;9;
351380105000436;1;0;268590;268590;0;11;12;66;75;44;6;2;0;0;10;
351380105000437;1;0;309010;309010;0;1;7;30;66;66;9;2;0;0;9;
351380105000438;1;0;261119;261119;0;9;15;48;67;42;5;2;0;1;4;
351380105000439;1;0;285013;285013;0;4;13;35;67;60;4;2;0;0;8;
351380105000440;1;0;384947;384947;0;0;1;4;47;78;24;14;2;0;3;
351380105000441;1;0;421742;421742;0;0;1;7;56;81;29;12;2;0;6;
351380105000442;1;0;293306;293306;0;0;3;15;69;55;10;7;1;0;8;
351380105000443;1;0;702600;702600;0;1;4;20;67;80;28;16;9;1;5;
351380105000444;1;0;523923;523923;0;0;7;15;60;103;25;13;5;1;3;
351380105000445;1;0;416313;416313;0;0;7;28;61;95;19;7;3;0;4;
351380105000446;1;0;395070;395070;0;8;14;45;98;78;11;5;0;0;21;
351380105000447;1;0;481652;481652;0;6;16;45;112;88;29;9;2;0;4;
351380105000448;1;0;393280;393280;0;2;7;33;73;67;15;5;2;1;21;
351380105000449;1;0;133091;133091;0;0;3;10;35;20;6;3;0;0;4;
351380105000450;1;0;208314;208314;0;1;2;22;41;36;14;2;0;0;5;
351380105000451;1;0;329377;329377;0;1;10;25;65;66;20;3;0;0;20;
351380105000452;1;0;163013;163013;0;0;2;15;40;40;3;0;0;0;3;
351380105000453;1;0;276177;276177;0;0;4;29;69;64;22;7;0;0;33;
351380105000454;1;0;300705;300705;0;0;4;19;50;71;13;2;0;0;6;
351380105000455;1;0;282176;282176;0;2;9;24;55;53;11;8;2;0;6;
351380105000457;1;0;403624;403624;0;0;4;20;67;71;15;7;1;0;2;
351380105000458;1;0;420483;420483;0;0;3;35;75;81;15;13;3;0;1;
351380105000459;1;0;386559;386559;0;0;4;23;84;59;15;8;0;0;2;
351380105000460;1;0;436631;436631;0;2;9;46;93;62;9;7;2;1;9;
351380105000461;1;0;374011;374011;0;1;2;12;25;42;11;14;4;5;25;
351380105000462;1;0;510621;510621;0;0;3;40;105;92;24;12;2;0;33;
351380105000463;1;0;454523;454523;0;0;1;26;55;67;35;22;4;1;43;
351380105000464;1;0;99455;99455;0;3;15;23;39;12;1;0;0;0;6;
351380105000465;1;0;1379553;1379553;0;0;4;12;77;144;68;49;43;4;12;
351380105000466;1;0;310674;310674;0;2;7;23;47;46;16;8;4;0;69;
351380105000467;1;0;714278;714278;0;1;2;23;76;113;47;21;6;0;6;
351380105000468;1;0;567510;567510;0;0;2;9;39;68;37;32;9;1;4;
351380105000469;1;0;411413;411413;0;2;0;9;24;43;29;16;12;1;8;
351380105000470;1;0;220638;220638;0;0;0;2;20;37;14;6;1;0;2;
351380105000471;1;0;805558;805558;0;0;1;12;44;57;37;26;14;3;12;
351380105000472;1;0;771836;771836;0;1;2;14;44;81;30;43;21;7;5;
351380105000473;1;0;571612;571612;0;0;0;6;6;36;33;36;17;4;1;
351380105000474;1;0;693272;693272;0;0;0;1;8;35;27;43;28;5;3;
351380105000475;1;0;764134;764134;0;1;1;4;26;50;43;30;23;2;61;
351380105000476;1;0;653794;653794;0;0;7;32;64;114;33;15;4;0;7;
351380105000477;1;0;460026;460026;0;1;2;10;18;58;33;16;12;1;8;
351380105000478;1;0;433906;433906;0;0;0;7;57;85;29;16;1;0;5;
351380105000479;1;0;738143;738143;0;0;2;11;62;124;43;35;9;1;9;
351380105000480;1;0;556234;556234;0;1;13;57;129;112;21;11;4;0;7;
351380105000481;1;0;13030;13030;0;0;1;3;7;1;0;0;0;0;0;
351380105000482;1;0;115044;115044;0;1;6;10;32;18;3;3;0;0;0;
351380105000483;1;0;141472;141472;0;4;9;20;44;26;2;0;0;0;6;
351380105000484;1;0;156065;156065;0;0;5;7;37;42;2;0;0;0;6;
351380105000486;1;0;315428;315428;0;4;32;106;105;38;5;0;0;0;38;
351380105000487;1;0;57465;57465;0;0;5;18;19;3;2;1;0;0;23;
351380105000488;1;0;137549;137549;0;1;6;40;43;17;2;2;0;0;13;
351380105000489;1;0;211347;211347;0;0;0;5;21;27;12;3;1;1;0;
351380105000490;1;0;103243;103243;0;0;2;9;25;23;2;2;0;0;3;
351380105000492;1;0;109104;109104;0;0;1;15;29;21;5;3;0;0;10;
351380105000494;1;0;68257;68257;0;1;2;3;15;7;4;1;1;0;0;
351380105000495;1;0;168820;168820;0;0;2;12;20;23;12;5;1;0;7;
351380105000496;1;0;208160;208160;0;0;0;14;33;31;11;3;0;1;14;
351380105000498;1;0;36840;36840;0;0;1;3;11;8;0;1;1;0;0;
351380105000499;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
351380105000502;1;0;112830;112830;0;0;2;12;28;24;4;3;0;0;2;
351380105000503;1;0;169151;169151;0;0;2;21;31;40;3;3;0;0;13;
351380105000505;1;0;217056;217056;0;1;3;27;47;44;7;1;1;0;17;
351380105000509;1;0;112726;112726;0;1;4;14;34;21;3;1;0;0;6;
351380105000510;1;0;98239;98239;0;0;4;14;15;11;4;4;1;0;5;
351380105000511;1;0;46724;46724;0;0;2;10;7;13;0;0;0;0;0;
351380105000512;1;0;103308;103308;0;0;0;8;19;19;6;2;1;0;4;
351380105000513;1;0;76689;76689;0;1;5;9;23;9;1;3;0;0;1;
351380105000514;1;0;212901;212901;0;1;4;22;54;52;8;4;0;0;25;
351380105000515;1;0;209799;209799;0;0;10;26;52;37;11;4;0;0;15;
351380105000516;1;0;58359;58359;0;0;2;8;16;6;1;0;1;0;9;
351380105000517;1;0;199439;199439;0;3;7;26;46;33;7;3;0;0;2;
351380105000518;1;0;70450;70450;0;0;2;19;18;10;1;1;1;0;10;
351380105000519;1;0;91050;91050;0;1;3;18;30;15;2;1;0;0;7;
351380105000520;1;0;182666;182666;0;0;4;17;37;38;14;2;0;0;2;
351385005000001;1;0;298391;298391;0;0;3;19;91;67;14;4;0;0;2;
351385005000003;1;0;54079;54079;0;0;2;4;23;11;0;0;0;0;0;
351385005000004;1;0;14660;14660;0;1;1;1;6;3;0;0;0;0;1;
351385005000005;8;0;167407;167407;0;0;3;20;54;16;6;1;4;0;3;
351385005000006;8;0;34577;34577;0;0;0;5;7;9;1;1;0;0;3;
351385005000007;1;0;251983;251983;0;5;1;29;100;51;12;1;0;0;4;
351390005000001;1;0;725819;725819;0;2;2;25;96;85;43;21;15;4;1;
351390005000002;1;0;497825;497825;0;0;0;13;77;65;23;19;7;3;1;
351390005000003;1;0;323610;323610;0;0;8;28;102;67;5;1;3;0;4;
351390005000004;1;1;729324;728404;920;0;2;18;111;99;29;21;14;1;2;
351390005000005;1;0;564532;564532;0;1;6;46;159;117;14;5;1;1;3;
351390005000006;1;0;507651;507651;0;0;3;19;67;64;25;16;3;3;3;
351390005000007;1;0;598097;598097;0;0;7;23;100;91;23;13;6;3;2;
351390005000008;1;0;69989;69989;0;0;1;4;10;8;5;0;1;1;1;
351390005000009;1;0;70820;70820;0;3;12;16;32;10;0;0;0;0;2;
351390005000010;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
351390005000011;3;0;48542;48542;0;0;1;6;22;10;1;0;0;0;2;
351390005000012;8;0;74966;74966;0;0;0;15;19;13;2;1;0;0;4;
351390005000013;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
351390005000014;8;0;158371;158371;0;0;16;24;67;24;2;0;0;0;2;
351390005000015;8;1;177713;177713;0;1;15;42;78;13;3;3;0;0;7;
351390005000016;8;0;136012;136012;0;1;13;25;58;13;4;0;1;0;0;
351390005000017;8;0;179595;179595;0;0;9;22;49;10;1;3;1;1;0;
351390005000018;8;0;163888;163888;0;3;7;19;57;23;3;2;1;0;8;
351390005000019;8;0;269893;269893;0;1;7;27;49;24;3;3;4;1;1;
351390005000020;8;0;161292;161292;0;0;4;23;39;26;1;4;2;0;0;
351390005000021;1;0;238642;238642;0;0;3;8;50;59;7;5;1;0;2;
351390010000001;1;0;374099;374099;0;2;14;64;162;43;4;2;1;0;2;
351390010000002;1;0;74541;74541;0;0;6;13;21;8;1;0;0;1;9;
351390010000004;8;0;87654;87654;0;0;3;21;29;9;1;1;1;0;0;
351390010000005;8;0;125848;125848;0;0;2;14;31;16;1;0;1;1;0;
351390010000006;8;1;85228;84718;510;1;2;18;32;18;1;0;0;0;0;
351400705000001;1;0;719580;719580;0;2;9;53;117;117;33;15;10;0;4;
351400705000002;1;2;321070;319570;1500;1;3;39;103;63;8;2;0;0;5;
351400705000003;1;0;480094;480094;0;2;3;23;67;85;28;11;4;3;2;
351400705000004;1;0;1027054;1027054;0;3;14;38;147;156;53;26;8;2;7;
351400705000005;1;0;552976;552976;0;0;3;32;101;107;24;9;4;1;2;
351400705000006;1;0;496613;496613;0;4;14;56;152;97;15;4;0;0;2;
351400705000007;1;1;314589;313989;600;1;9;37;75;90;21;1;0;0;3;
351400705000008;8;0;33049;33049;0;0;0;3;11;3;1;0;0;0;0;
351400705000009;8;0;38996;38996;0;0;1;5;5;9;1;1;0;0;0;
351400705000010;8;0;12400;12400;0;0;0;3;2;1;0;1;0;0;0;
351400705000011;1;0;368394;368394;0;1;9;46;114;58;16;1;1;0;6;
351410605000001;1;0;485798;485798;0;0;0;8;44;56;29;33;12;0;2;
351410605000002;1;1;553971;553971;0;0;4;13;50;71;35;25;10;4;6;
351410605000003;1;0;799756;799756;0;0;1;5;43;101;47;34;9;3;0;
351410605000004;1;0;589170;589170;0;0;2;15;64;107;34;16;5;1;0;
351410605000005;1;0;799797;799797;0;0;2;11;60;84;45;28;20;5;4;
351410605000006;1;0;367531;367531;0;6;7;28;71;71;25;8;1;0;13;
351410605000007;1;0;255019;255019;0;1;15;37;79;45;1;1;2;0;1;
351410605000008;1;0;325221;325221;0;0;5;36;90;66;5;0;0;0;5;
351410605000009;1;0;280012;280012;0;0;7;24;88;60;6;4;0;0;4;
351410605000010;1;0;254708;254708;0;0;4;40;81;47;9;1;0;0;13;
351410605000011;1;0;371753;371753;0;3;10;41;97;65;13;3;0;0;2;
351410605000012;1;0;280844;280844;0;2;9;42;83;50;3;1;0;0;1;
351410605000013;1;0;450301;450301;0;3;13;65;122;83;8;2;0;1;4;
351410605000014;1;0;643722;643722;0;1;1;7;37;76;30;35;15;2;0;
351410605000015;1;0;572572;572572;0;0;1;7;33;58;30;27;16;2;10;
351410605000016;1;0;505209;505209;0;0;2;8;63;87;25;15;3;1;1;
351410605000017;1;0;518790;518790;0;2;5;30;71;82;28;10;5;1;0;
351410605000018;1;0;260630;260630;0;0;6;25;80;50;4;5;0;0;4;
351410605000019;1;1;781665;780265;1400;0;9;36;125;133;40;22;6;0;1;
351410605000020;1;0;404951;404951;0;1;6;36;108;67;10;5;0;0;5;
351410605000021;1;0;410533;410533;0;1;3;12;54;73;17;10;3;1;1;
351410605000022;1;0;790855;790855;0;0;1;19;66;136;49;20;5;1;0;
351410605000023;1;0;546485;546485;0;1;2;25;85;106;25;11;5;0;2;
351410605000024;1;1;316218;315708;510;3;9;40;110;66;6;0;0;0;6;
351410605000025;1;0;435694;435694;0;3;13;52;111;70;5;2;0;3;3;
351410605000026;1;0;380278;380278;0;1;8;38;64;54;9;11;5;1;7;
351410605000027;3;0;9060;9060;0;0;1;0;4;2;0;0;0;0;0;
351410605000028;3;0;49877;49877;0;0;1;6;13;17;2;1;0;0;0;
351410605000029;3;0;7650;7650;0;0;0;0;3;2;0;0;0;0;0;
351410605000032;8;0;113370;113370;0;0;0;18;22;16;4;2;1;0;0;
351410605000033;8;0;171240;171240;0;0;5;21;45;29;1;2;2;1;1;
351410605000034;8;0;116734;116734;0;0;3;22;42;24;0;0;0;0;0;
351410605000035;8;10;80120;73824;6296;1;6;15;13;19;2;0;0;0;1;
351410605000036;1;0;243090;243090;0;1;4;30;70;42;10;0;0;0;1;
351410605000037;1;0;245545;245545;0;2;9;28;82;43;6;0;0;0;4;
351410605000038;1;0;248179;248179;0;1;8;38;67;51;6;1;0;0;4;
351410605000039;1;0;157752;157752;0;2;2;25;47;25;5;1;1;0;3;
351410605000040;1;0;280445;280445;0;0;2;9;33;40;17;16;2;1;0;
351410605000041;1;0;302515;302515;0;0;1;24;63;63;13;5;1;0;2;
351410610000001;1;0;225624;225624;0;0;1;14;43;53;15;2;1;0;0;
351410610000002;3;0;19380;19380;0;0;0;1;2;5;1;1;0;0;0;
351410610000003;8;0;151780;151780;0;0;2;8;31;20;6;1;2;1;0;
351410610000004;1;0;383521;383521;0;1;2;29;59;67;12;3;1;3;1;
351410610000005;1;0;52767;52767;0;0;3;6;12;13;1;1;0;0;1;
351420505000001;1;1;269716;257716;12000;0;0;10;59;51;13;7;1;1;1;
351420505000002;1;1;467164;466264;900;1;6;35;118;106;14;7;1;1;4;
351420505000003;1;0;88979;88979;0;0;2;7;34;19;3;0;0;0;1;
351420505000004;8;0;57364;57364;0;0;3;2;18;9;1;1;0;0;0;
351420505000005;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
351420505000007;1;1;292554;289554;3000;0;3;31;74;55;11;7;3;0;0;
351420505000008;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
351430405000001;1;0;306155;306155;0;0;1;4;35;52;17;12;4;0;0;
351430405000002;1;0;569176;569176;0;0;2;15;69;99;32;13;4;2;0;
351430405000003;1;0;351020;351020;0;1;7;51;111;72;8;0;1;0;7;
351430405000004;1;0;312456;312456;0;0;1;5;45;65;13;12;4;1;0;
351430405000005;1;0;542584;542584;0;0;2;8;42;87;20;16;10;3;5;
351430405000006;1;0;370760;370760;0;1;4;17;52;67;18;10;6;2;3;
351430405000007;1;0;263934;263934;0;0;1;9;31;44;25;9;3;0;2;
351430405000008;1;0;319283;319283;0;1;5;16;59;59;18;6;4;0;2;
351430405000009;1;0;293088;293088;0;2;5;29;83;59;5;4;0;0;2;
351430405000010;1;0;317617;317617;0;0;2;29;80;73;8;0;0;0;1;
351430405000011;1;1;497858;497348;510;0;3;35;135;111;17;6;4;1;4;
351430405000012;1;0;342220;342220;0;1;3;9;62;78;18;7;1;0;1;
351430405000013;8;0;125057;125057;0;0;3;9;21;20;3;3;3;0;0;
351430405000014;8;0;47967;47967;0;0;3;6;8;17;0;0;0;0;10;
351430405000015;8;0;132895;132895;0;0;4;10;26;20;2;1;3;1;0;
351430405000016;1;0;408154;408154;0;3;6;34;101;78;17;7;1;0;45;
351430405000017;8;0;143085;143085;0;0;1;2;29;14;7;1;6;1;2;
351440305000001;1;0;691458;691458;0;0;0;3;12;37;33;34;21;8;0;
351440305000002;1;0;847783;847783;0;0;0;4;15;45;24;28;32;16;2;
351440305000003;1;0;892141;892141;0;0;1;12;54;82;32;35;27;7;3;
351440305000004;1;1;603083;602133;950;1;0;12;37;54;26;23;12;8;1;
351440305000005;1;0;456615;456615;0;0;0;14;49;52;28;20;5;1;1;
351440305000006;1;0;567082;567082;0;0;1;4;30;56;21;27;15;3;1;
351440305000007;1;0;485960;485960;0;0;0;5;45;74;28;27;8;0;1;
351440305000008;1;0;877820;877820;0;1;1;7;37;83;38;35;22;14;0;
351440305000009;1;1;786227;785227;1000;0;1;8;44;68;39;37;10;14;1;
351440305000010;1;1;1146402;1146102;300;0;3;7;69;113;54;49;30;8;2;
351440305000011;1;1;477776;476756;1020;0;5;29;115;98;19;7;4;0;6;
351440305000012;1;2;742343;741533;810;2;2;18;73;108;38;21;17;4;0;
351440305000013;1;0;327110;327110;0;0;0;17;69;79;15;6;0;0;2;
351440305000014;1;0;431670;431670;0;0;3;15;67;93;25;12;1;0;0;
351440305000015;1;0;310047;310047;0;1;6;22;66;71;16;2;0;0;2;
351440305000016;1;0;486356;486356;0;0;2;13;89;91;24;11;5;0;1;
351440305000017;1;0;433346;433346;0;1;2;20;60;96;31;10;2;0;0;
351440305000018;1;1;350670;349670;1000;0;7;21;75;88;12;6;3;0;5;
351440305000019;1;0;827812;827812;0;0;2;12;78;117;45;32;14;5;4;
351440305000020;1;0;287659;287659;0;0;1;18;60;70;13;4;1;0;0;
351440305000021;1;0;354069;354069;0;0;0;19;60;70;14;7;6;2;1;
351440305000022;1;0;228474;228474;0;1;9;51;94;33;4;0;0;0;11;
351440305000023;1;1;379215;377685;1530;3;4;19;92;83;18;4;1;0;3;
351440305000024;1;0;537865;537865;0;0;2;31;92;126;25;5;2;0;0;
351440305000025;1;0;498451;498451;0;2;3;24;113;80;24;17;1;0;4;
351440305000026;1;2;634539;630139;4400;0;0;13;78;108;41;19;11;1;2;
351440305000027;1;0;406895;406895;0;0;1;6;48;63;29;16;7;1;0;
351440305000028;1;0;408062;408062;0;0;0;13;68;76;23;9;6;0;0;
351440305000029;1;0;903184;903184;0;0;3;4;40;82;59;48;19;2;0;
351440305000030;1;0;696883;696883;0;0;1;17;49;95;36;35;11;0;2;
351440305000031;1;0;1237303;1237303;0;0;2;9;76;114;57;57;30;8;0;
351440305000032;1;0;563726;563726;0;0;2;21;94;93;23;15;6;2;2;
351440305000033;1;0;381191;381191;0;0;0;12;56;68;20;10;3;0;2;
351440305000034;1;0;339065;339065;0;0;2;19;71;85;13;4;1;0;3;
351440305000035;1;0;452609;452609;0;0;2;46;131;87;17;3;1;0;6;
351440305000036;1;1;638062;636052;2010;1;4;18;85;145;29;12;2;1;1;
